id,title,genres,vote_average,Plot
225886,Sex Tape,Comedy,5.4,when jay and anni first got togeth their romant connect wa intens – but ten year and two kid later the flame of their love need a spark . to kick thing up a notch they decid – whi not ? – to make a video of themselv tri out everi posit in the joy of sex in one marathon three-hour session . it seem like a great idea – until they discov that their most privat video is no longer privat . with their reput on the line they know they ’ re just one click away from be laid bare to the world ... but as their race to reclaim their video lead to a night they 'll never forget they 'll find that their video will expos even more than they bargain for . marriage-internet-relationship-family-sex tape comedi sex tape
863,Toy Story 2,Animation-Comedy-Family,7.589,andi head off to cowboy camp leav hi toy to their own devic . thing shift into high gear when an obsess toy collector name al mcwhiggen owner of al 's toy barn kidnap woodi . andi 's toy mount a dare rescu mission buzz lightyear meet hi match and woodi ha to decid where he and hi heart truli belong . friendship-airplane-museum-prosecution-ident crisis-flea market-collector-sequel-buddy-rescu team-garag sale-duringcreditsstinger-toy come to life-personification-inanim object come to life animation-comedy-famili toy stori 2
844416,Rumble Through the Dark,Thriller-Action,6.6,set in the dark landscap of the mississippi delta where a former bare-knuckl fighter must win one last fight to pay off hi debt to the local mob boss and save hi childhood home—th stake noth less than life or death . base on novel or book-redneck-debt-cag fighting-middl america-fath daughter relationship thriller-act rumbl through the dark
674324,The Banshees of Inisherin,Drama-Comedy,7.541,two lifelong friend find themselv at an impass when one abruptli end their relationship with alarm consequ for both of them . irish civil war ( 1922-23 ) -dark comedy-ireland-form best friend-self mutilation-fiddle-1920s-broth sister relationship-pub drama-comedi the banshe of inisherin
485811,Redcon-1,Action-Horror-Science Fiction,5.6,after a zombi apocalyps spread from a london prison the uk is brought to it knee . the spread of the viru is temporarili contain but without a cure it ’ s onli a matter of time befor it break it boundari and the biggest problem of all… ani zombi with combat skill are now enhanc . with the south east of england quarantin from the rest of the world use fortifi border intellig find that the scientist respons for the outbreak is aliv and well in london . with hi recoveri be the onli hope of a cure a squad of eight special forc soldier is sent on a suicid mission to the citi now rule by the undead with a singl task : get him out aliv within 72 hour by ani mean necessari . what emerg is an unlik pair on a cours to save human against ever-ris odd . martial arts-zombie-soldi action-horror-sci fiction redcon-1
50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure-Fantasy-Drama-Romance,6.474,after the birth of renesme the cullen gather other vampir clan in order to protect the child from a fals alleg that put the famili in front of the volturi . base on novel or book-vampire-romance-villainess-teen movie-werewolf-supernatur creature-sup strength-imprinting-cross breed-bloodsucker-grudge-chief of police-wolf pack-misinformation-se the future-bas on young adult novel adventure-fantasy-drama-rom the twilight saga : break dawn - part 2
49026,The Dark Knight Rises,Action-Crime-Drama-Thriller,7.779,follow the death of district attorney harvey dent batman assum respons for dent 's crime to protect the late attorney 's reput and is subsequ hunt by the gotham citi polic depart . eight year later batman encount the mysteri selina kyle and the villain bane a new terrorist leader who overwhelm gotham 's finest . the dark knight resurfac to protect a citi that ha brand him an enemi . fight-burglar-hostage-secret identity-crim fighter-superhero-villainess-tim bomb-bas on comic-cover-up-vigilante-trag hero-mobile-terrorism-destruction-fighting-crimin underworld-cat burglar-flood-curi action-crime-drama-thril the dark knight rise
696806,The Adam Project,Adventure-Science Fiction,7.067,after accident crash-land in 2022 time-travel fighter pilot adam reed team up with hi 12-year-old self on a mission to save the futur . time travel-escape-explore-2050 adventure-sci fiction the adam project
366672,Paws of Fury: The Legend of Hank,Animation-Action-Adventure-Comedy-Family-Western,6.822,a hard-on-his-luck hound find himself in a town full of cat in need of a hero to defend them from a ruthless villain 's wick plot to wipe their villag off the map . with help from a reluct mentor our underdog must assum the role of town samurai and team up with the villag to save the day . japan-cat-samurai-remake-racism-dog-tyrant-sumo-aftercreditsstinger-duringcreditsstinger-fury-good vs evil-anim remak animation-action-adventure-comedy-family-western paw of furi : the legend of hank
939979,Paradise Highway,Thriller-Crime-Drama,5.926,a truck driver ha been forc to smuggl illicit cargo to save her brother from a deadli prison gang . with fbi oper hot on her trail salli 's conscienc is challeng when the final packag turn out to be a teenag girl . conspiracy-truck driver thriller-crime-drama paradis highway
341174,Fifty Shades Darker,Drama-Romance,6.5,when a wound christian grey tri to entic a cautiou ana steel back into hi life she demand a new arrang befor she will give him anoth chanc . as the two begin to build trust and find stabil shadowi figur from christian ’ s past start to circl the coupl determin to destroy their hope for a futur togeth . base on novel or book-boat-eroticism-kiss-sequel-bdsm drama-rom fifti shade darker
156022,The Equalizer,Thriller-Action-Crime,7.2,mccall believ he ha put hi mysteri past behind him and dedic himself to begin a new quiet life . but when he meet teri a young girl under the control of ultra-viol russian gangster he can ’ t stand idli by – he ha to help her . arm with hidden skill that allow him to serv vengeanc against anyon who would brutal the helpless mccall come out of hi self-impos retir and find hi desir for justic reawaken . if someon ha a problem if the odd are stack against them if they have nowher els to turn mccall will help . he is the equal . corruption-cal girl-assassin-hostage-fbi-hitman-gangster-sadism-vigilante-remake-sociopath-revenge-organ crime-gore-teenag prostitute-commando-interrogation-surveillance-fak death-ex soldier-loner-black ops-hand to hand combat-mysteri past-vigilant justic thriller-action-crim the equal
906221,Magic Mike's Last Dance,Comedy-Drama-Romance,7.1,mike lane take to the stage again after a lengthi hiatu follow a busi deal that went bust leav him broke and take bartend gig in florida . for what he hope will be one last hurrah mike head to london with a wealthi socialit who lure him with an offer he can ’ t refuse… and an agenda all her own . with everyth on the line onc mike discov what she truli ha in mind will he—and the roster of hot new dancer he ’ ll have to whip into shape—b abl to pull it off ? london england-sequel-dancehal girl-mal stripper-bar dancer-dancefilm-abus relationship comedy-drama-rom magic mike 's last danc
529203,The Croods: A New Age,Animation-Family-Adventure-Fantasy-Comedy,7.5,search for a safer habitat the prehistor crood famili discov an idyl walled-in paradis that meet all of it need . unfortun they must also learn to live with the betterman -- a famili that 's a coupl of step abov the crood on the evolutionari ladder . as tension between the new neighbor start to rise a new threat soon propel both clan on an epic adventur that forc them to embrac their differ draw strength from one anoth and surviv togeth . sequel-prehistori animation-family-adventure-fantasy-comedi the crood : a new age
43949,Flipped,Romance-Drama,7.971,when juli meet bryce in the second grade she know it 's true love . after spend six year tri to convinc bryce the same she 's readi to give up - until he start to reconsid . shyness-bas on novel or book-unrequit love-neighbor-famili relationships-teenag boy-first crush-young love-opposit attract-multipl perspectives-1950s-1960s-bas on young adult novel romance-drama flip
10138,Iron Man 2,Adventure-Action-Science Fiction,6.837,with the world now awar of hi dual life as the armor superhero iron man billionair inventor toni stark face pressur from the govern the press and the public to share hi technolog with the militari . unwil to let go of hi invent stark with pepper pott and jame 'rhodey ' rhode at hi side must forg new allianc – and confront power enemi . technology-superhero-malibu-bas on comic-revenge-aftercreditsstinger-marvel cinemat univers ( mcu ) -break out adventure-action-sci fiction iron man 2
8966,Twilight,Fantasy-Drama-Romance,6.288,when bella swan move to a small town in the pacif northwest she fall in love with edward cullen a mysteri classmat who reveal himself to be a 108-year-old vampir . despit edward 's repeat caution bella ca n't stay away from him a fatal move that endang her own life . soulmates-bas on novel or book-vampire-forbidden love-immortality-high school-teen movie-trust-desire-washington state-duringcreditsstinger-woman director-interspeci romance-bas on young adult novel-supernatur power-good versu evil-high school romance-vampir human love fantasy-drama-rom twilight
766680,Sexo,Comedy,5.5,thi film skewer the audienc 's prejudic when the subtitl abandon their usual chore of translat what is said and start talk directli to the audienc . pornography-sexu comedi sexo
